district,mandal,village,lat,long,date,value
BHADRADRI,Yellandu,NARAYANAPURAM S,17.51269,80.37816,01/09/21,1.94
BHADRADRI,Yellandu,Rompedu,17.647382,80.299749,01/09/21,1.38
BHADRADRI,Yellandu,Sudimalla,17.589836,80.354077,01/09/21,1.18
BHUPALPALLY,Bhupalpally,Bhupalpally,18.441128,79.876922,01/09/21,3.14
BHUPALPALLY,Bhupalpally,Gudadpally,18.389256,79.8072,01/09/21,4.11
BHUPALPALLY,Bhupalpally,Nandigama,18.46163889,80.08775,01/09/21,1.1
BHUPALPALLY,Chityala,Chityala,18.337481,79.671932,01/09/21,1.69
BHUPALPALLY,Chityala,Jadalpet,18.383433,79.736111,01/09/21,1.97
BHUPALPALLY,Ghanpur Mulug,Chelpur(D),18.37641667,79.83125,01/09/21,3.93
BHUPALPALLY,Ghanpur Mulug,Chelpur(S),18.375514,79.835062,01/09/21,3.21
BHUPALPALLY,Ghanpur Mulug,Velthurlapally,18.29822222,79.89383333,01/09/21,0.76
BHUPALPALLY,Kataram,Jadaraopet,18.69579,79.883779,01/09/21,11.69
BHUPALPALLY,Kataram,Medipally,18.550111,79.923666,01/09/21,13.81
BHUPALPALLY,Kataram,Regulagudem,18.623722,79.868777,01/09/21,34.36
BHUPALPALLY,Kataram,Shankarampally 125(D),18.603804,79.898529,01/09/21,15.46
BHUPALPALLY,Kataram,Shankarampally 47,18.61308333,79.88513889,01/09/21,14.28
BHUPALPALLY,Maha Mutharam,Stambampally,18.563899,79.9927,01/09/21,0.87
BHUPALPALLY,Maha Mutharam,Yatnaram,18.573833,80.152333,01/09/21,2.84
BHUPALPALLY,Mahadevpur,Ambatipalli,18.695678,80.061858,01/09/21,18.12
BHUPALPALLY,Mahadevpur,Annaram,18.762444,79.843138,01/09/21,14.69
BHUPALPALLY,Mahadevpur,Kaleswaram,18.803055,79.905444,01/09/21,8.26
BHUPALPALLY,Mahadevpur,Mahadevpur -125D,18.72627778,79.97925,01/09/21,9.12
BHUPALPALLY,Mahadevpur,Mahadevpur 199D,18.72627778,79.97925,01/09/21,8.39
BHUPALPALLY,Mahadevpur,Mahadevpur 75NC,18.799999,79.916666,01/09/21,10.61
BHUPALPALLY,Malhar Rao,Mallaram,18.556805,79.785777,01/09/21,3.42
BHUPALPALLY,Mogullapalli,Aknepally,18.3631,79.6103,01/09/21,1.82
BHUPALPALLY,Mogullapalli,Rangapur,18.27063889,79.68827778,01/09/21,3.2
BHUPALPALLY,Palimela,Kamanpally,18.625166,80.245666,01/09/21,0.93
BHUPALPALLY,Palimela,Lenkalagadda,18.674833,80.129555,01/09/21,7.24
BHUPALPALLY,Palimela,Sarvaipet,18.683222,80.238166,01/09/21,9.28
BHUPALPALLY,Regonda,Gorikothapally,18.179599,79.814499,01/09/21,3.17
BHUPALPALLY,Regonda,Regonda,18.239999,79.7775,01/09/21,2.89
BHUPALPALLY,Tekumatla,Ramakrishnapuram,18.419,79.630499,01/09/21,2.48
HYDERABAD,Ameerpet,"DIRECTOR WOMEN AND CHILD WELFARE, YOUSUFGUDA",17.262,78.262,01/09/21,
HYDERABAD,Ameerpet,S.R.Nagar,17.264,78.262,01/09/21,12.5
HYDERABAD,Ameerpet,"STDC Chest Hospital, Erragadda",17.264,78.264,01/09/21,7.2
HYDERABAD,Asifnagar,"Govt. Polytechnic, Masab Tank.",17.241,78.271,01/09/21,2.95
HYDERABAD,Asifnagar,Himayanagar,17.235,78.265,01/09/21,1.6
HYDERABAD,Asifnagar,Kulsanapur,17.223,78.203,01/09/21,2.18
HYDERABAD,Bandlaguda,Chandraingutta,17.195,78.29,01/09/21,7.91
HYDERABAD,Bhadurpura,Bahadurpura,17.21,78.273,01/09/21,1.05
HYDERABAD,Charminar,Darul Shifa,17.222,78.295,01/09/21,3.58
HYDERABAD,Himayathnagar,"Fever Hospital, Nallakunta",17.235,78.3,01/09/21,4.48
HYDERABAD,Himayathnagar,Indira Park,17.256,78.283,01/09/21,1.87
HYDERABAD,Khairathabad,"CME premises, Chinthalbasti",17.243,78.274,01/09/21,4.26
HYDERABAD,Khairathabad,"CME premises, Chinthalbasti",17.325,78.272,01/09/21,4.55
HYDERABAD,Khairathabad,Khairathabad,,,01/09/21,
HYDERABAD,Khairathabad,T.S..Secretariat,17.243,78.281,01/09/21,
HYDERABAD,Maredpally,"Govt.Jr.College,West Maredpally",17.264,78.292,01/09/21,2.48
HYDERABAD,Maredpally,Maredpally(s),17.264,78.303,01/09/21,7.13
HYDERABAD,Musheerabad,Musheerabad,17.253,78.302,01/09/21,4.61
HYDERABAD,Nampally,Nampally,17.252,78.286,01/09/21,1.21
HYDERABAD,Saidabad,Juvinile home,17.102,78.172,01/09/21,1.24
HYDERABAD,Secunderabad ,"Sanjeevaiah Park, Hussian Sagar.",17.295,78.272,01/09/21,1.1
HYDERABAD,Shaikpet,Shaikpet,17.253,78.265,01/09/21,
HYDERABAD,Shaikpet,"Vengal Rao Park, Srinagar colony",,,01/09/21,2.31
HYDERABAD,Tirmalgiri,"NIMH,Hasmathpet",17.281,78.292,01/09/21,4.05
JAGITYAL,Beerpur,Kandlapalle,19.027722,78.961055,01/09/21,0.66
JAGITYAL,Dharmapuri,Dharmapuri,18.946944,79.101944,01/09/21,3.95
JAGITYAL,Dharmapuri,Jaina,19.00419,79.0429,01/09/21,3.71
JAGITYAL,Gollapalli,Gollapalli,18.7906,79.0522,01/09/21,3.11
JAGITYAL,Ibrahimpatnam,Ibrahimpatnam,18.898611,78.579444,01/09/21,1.58
JAGITYAL,Jagityal,Jagityal,18.46311,78.54365,01/09/21,3.07
JAGITYAL,Jagityal,Morapally,18.49379,78.51353,01/09/21,0.56
JAGITYAL,Kathalapur,Kathalapur,18.752777,78.689722,01/09/21,1.2
JAGITYAL,Kodimal,Chepial,18.624722,78.935833,01/09/21,3.87
JAGITYAL,Korutla,Ilapur,18.8561,78.7039,01/09/21,2.24
JAGITYAL,Korutla,Korutla,18.818611,78.706388,01/09/21,3.06
JAGITYAL,Mallapur,Mallapur,18.993948,78.770044,01/09/21,2.39
JAGITYAL,Mallapur,VV Raopet,18.9647,78.706399,01/09/21,2.24
JAGITYAL,Mallial,Nukapalli,18.709399,78.922199,01/09/21,2.03
JAGITYAL,Medipally,Desaipet,18.4223,78.45427,01/09/21,1.14
JAGITYAL,Medipally,Katlakunta,18.843888,78.813333,01/09/21,0.72
JAGITYAL,Medipally,Rangapur,18.758416,78.792333,01/09/21,1.65
JAGITYAL,Metpalli,Metpalli,18.847777,78.620555,01/09/21,
JAGITYAL,Metpalli,Atmakur,18.752194,78.620111,01/09/21,4.19
JAGITYAL,Metpalli,Bandalingapur,18.830899,78.5853,01/09/21,1.94
JAGITYAL,Metpalli,Metla Chittapur,18.781131,78.588005,01/09/21,0.91
JAGITYAL,Pegadapalli,Pegadapalli,18.706388,79.064444,01/09/21,1.43
JAGITYAL,Raikal,Bornapally,19.026499,78.8235,01/09/21,0.86
JAGITYAL,Raikal,Itikyal,18.9192,78.760618,01/09/21,1.03
JAGITYAL,Raikal,Raikal,18.910338,78.802852,01/09/21,0.88
JAGITYAL,Raikal,Vodde lingapur,18.959166,78.837222,01/09/21,0.7
JAGITYAL,Sarangapur,Rachapalli,18.931444,78.931444,01/09/21,2
JAGITYAL,Sarangapur,Sarangapur,18.929722,78.958055,01/09/21,2.48
JAGITYAL,Velgatur,Chegyam,18.814499,79.273599,01/09/21,2.32
JAGITYAL,Velgatur,Stambampally,18.861,79.161,01/09/21,0.94
JAGITYAL,Velgatur,Velgatur,18.835299,79.169699,01/09/21,3.37
JANGAON,Bachannapet,Bachannapet,17.7908,79.0422,01/09/21,0.32
JANGAON,Bachannapet,Padamati Keshapur,17.838299,78.9394,01/09/21,3.31
JANGAON,Chilpur,Kistajigudem,,,01/09/21,1.36
JANGAON,Chilpur,Malkapur,,,01/09/21,1.57
JANGAON,Devaruppula,Devaruppula,17.537399,79.356199,01/09/21,0.58
JANGAON,Devaruppula,Singarajupalli,17.5919,79.273799,01/09/21,2.65
JANGAON,Ghanpur stn,Chagal,17.838699,79.3604,01/09/21,8.4
JANGAON,Ghanpur stn,Namiligonda,,,01/09/21,0.35
JANGAON,Jangaon,Jangaon,17.697299,79.147399,01/09/21,2.26
JANGAON,Jangaon,Siddanki,17.7676,79.0981,01/09/21,3.5
JANGAON,Kodakandla,Kodakandla,17.5258,79.514399,01/09/21,4.78
JANGAON,Lingala ghanpur,Jeedikal,17.6084,79.161299,01/09/21,3.05
JANGAON,Lingala ghanpur,Lingala ghanpur,17.659099,79.1997,01/09/21,2.74
JANGAON,Lingala ghanpur,Vadicherla,17.6606,79.236499,01/09/21,0.8
JANGAON,Narmetta,Machupahad,17.87118,79.222159,01/09/21,3.73
JANGAON,Narmetta,Veldanda,17.858198,79.124717,01/09/21,2.96
JANGAON,Palakurthi,Gudur,17.736265,79.409394,01/09/21,4.21
JANGAON,Palakurthi,Palakurthi,17.669099,79.422499,01/09/21,3.84
JANGAON,Raghunadhapalli,Ibrahimpur,,,01/09/21,5.58
JANGAON,Raghunadhapalli,Nidigonda,17.740555,79.233333,01/09/21,2.25
JANGAON,Raghunadhapalli,Raghunadhapalli,17.747222,79.26,01/09/21,5.25
JANGAON,Tarigopulla,Tarigopulla,,,01/09/21,3.58
JANGAON,Zafergad,Kunur,17.847,79.4766,01/09/21,3.07
JANGAON,Zafergad,Zafergad,17.7651,79.487,01/09/21,2.35
JOGULAMBA(GADWAL),Alampur,Alampur,15.896441,78.121104,01/09/21,2.37
JOGULAMBA(GADWAL),Dharoor,Dharoor,16.224385,77.678908,01/09/21,5.23
JOGULAMBA(GADWAL),Dharoor,Neelahally,16.28659,77.61226,01/09/21,7.43
JOGULAMBA(GADWAL),Gadwal,Gadwal,16.2326,77.802099,01/09/21,1.5
JOGULAMBA(GADWAL),Gattu,Allor,,,01/09/21,4.9
JOGULAMBA(GADWAL),Gattu,Gattu,16.1287,77.5757,01/09/21,1.61
JOGULAMBA(GADWAL),Gattu,Induvasi,16.03913,77.5248,01/09/21,
JOGULAMBA(GADWAL),Ieeza,Eklaspur,16.04836,77.63844,01/09/21,
JOGULAMBA(GADWAL),Ieeza,Ieeza,16.0255,77.66929,01/09/21,14.21
JOGULAMBA(GADWAL),Itikyal,Kodandapur,16.070099,77.831499,01/09/21,18.2
JOGULAMBA(GADWAL),K-T Doddi,Kondapur,16.24993,77.56556,01/09/21,3.17
JOGULAMBA(GADWAL),K-T Doddi,Kuchinerla,16.17976,77.52709,01/09/21,1.06
JOGULAMBA(GADWAL),Maldakal,Maldakal,15.9656,77.9533,01/09/21,0.82
JOGULAMBA(GADWAL),Manopad,Manopad,15.9656,77.9533,01/09/21,4.26
JOGULAMBA(GADWAL),Undavally,Pullur,15.91743,78.00845,01/09/21,18.19
JOGULAMBA(GADWAL),Undavally,Undavally,15.93461,78.03947,01/09/21,2.25
JOGULAMBA(GADWAL),Waddepalli,Santhinagar,15.939999,77.839,01/09/21,0.96
KAMAREDDY,Bansawada,Bansawada,18.392999,77.879,01/09/21,2.45
KAMAREDDY,Bansawada,Budimi,18.34,77.89,01/09/21,0.86
KAMAREDDY,Bhiknoor,Bhiknoor,18.195999,78.398999,01/09/21,2.15
KAMAREDDY,Bhiknoor,Issannapally,18.142899,78.4767,01/09/21,6.64
KAMAREDDY,Bhiknoor,P.D.Mallareddy,18.173,78.452999,01/09/21,15.19
KAMAREDDY,Bibipet,Bibipet,18.206539,78.526499,01/09/21,13.33
KAMAREDDY,BICHKUNDA,Pulkal,18.2356,77.4601,01/09/21,0.77
KAMAREDDY,Birkur,Birkur,18.47,77.802999,01/09/21,8.9
KAMAREDDY,Domakonda,Domakonda,18.249999,78.436,01/09/21,14.17
KAMAREDDY,Gandhari,Gandhari,18.396,78.107,01/09/21,6.35
KAMAREDDY,Gandhari,Ramlaxmanpally,18.319999,78.13,01/09/21,9.65
KAMAREDDY,Gandhari,Sarvapoor,18.3647,77.9851,01/09/21,8.2
KAMAREDDY,Jukkal,Jukkal,18.364,77.604,01/09/21,4.17
KAMAREDDY,Jukkal,Savargao,18.321675,77.649524,01/09/21,1.95
KAMAREDDY,Kamareddy,Adloor,18.343799,78.3435,01/09/21,12.17
KAMAREDDY,Kamareddy,Narasannapally,18.2686,78.361699,01/09/21,8.7
KAMAREDDY,Lingampet,Bhavanipet,18.279099,78.057999,01/09/21,7.63
KAMAREDDY,Lingampet,Khannapur,18.19,78.159999,01/09/21,20.8
KAMAREDDY,Lingampet,Mothe,18.31,78.17,01/09/21,9.01
KAMAREDDY,Machareddy,Machareddy,18.329,78.493,01/09/21,4.1
KAMAREDDY,Maddnur,Menoor,18.482999,77.652,01/09/21,1.4
KAMAREDDY,Maddnur,SOMUR,,,01/09/21,2.25
KAMAREDDY,Nagireddipet,Banjara Thanda,18.1449,78.081799,01/09/21,11.45
KAMAREDDY,Nagireddipet,Malthummeda,18.113999,78.141999,01/09/21,8.7
KAMAREDDY,Nasurullabad,Nasurullabad,18.467999,77.872999,01/09/21,1.19
KAMAREDDY,Nizamsagar,Achampet,18.209999,77.93,01/09/21,3.65
KAMAREDDY,Nizamsagar,Mohammadnagar,18.293098,77.908661,01/09/21,1.47
KAMAREDDY,Pedda Kodapgal,Shanthapur,18.1952,77.4355,01/09/21,2.98
KAMAREDDY,Pitlam,Maddela Cheruvu,18.35,77.849999,01/09/21,5.98
KAMAREDDY,Rajampet,Argonda,18.233999,78.272,01/09/21,7.4
KAMAREDDY,Rajampet,Kondapur,18.189999,78.279999,01/09/21,9.65
KAMAREDDY,RAMAREDDY,Reddypet,18.2433,78.2501,01/09/21,6.3
KAMAREDDY,Sadasivanagar,Sadasivanagar,18.406,78.264,01/09/21,3.1
KAMAREDDY,Tadwai,Yerrapahad,18.292999,78.222999,01/09/21,1.2
KAMAREDDY,Tadwai,Annaram,,,01/09/21,15.45
KAMAREDDY,Yellareddy,Yellareddy,18.194033,78.019817,01/09/21,
KAMAREDDY,BANSWADA ,HANMAJIPET ,,,01/09/21,
KAMAREDDY,BHIKNOOR ,KACHAPOOR ,,,01/09/21,
KAMAREDDY,BHIKNOOR ,MALLUPALLY ,,,01/09/21,
KAMAREDDY,BICHKUNDA ,DOULTHAPUR ,,,01/09/21,
KAMAREDDY,BICHKUNDA ,GUNDE NEMLI ,,,01/09/21,
KAMAREDDY,BICHKUNDA ,PD DADGI ,,,01/09/21,
KAMAREDDY,DOMAKONDA ,AMBERPET ,,,01/09/21,
KAMAREDDY,DOMAKONDA ,ANCHANOOR ,,,01/09/21,
KAMAREDDY,GANDHARI ,CHADMAL ,,,01/09/21,
KAMAREDDY,GANDHARI ,GURJAL ,,,01/09/21,
KAMAREDDY,LINGAMPET ,LINGAMPET ,,,01/09/21,
KAMAREDDY,LINGAMPET ,PARMALLA,,,01/09/21,
KAMAREDDY,MACHAREDDY ,RAJKHANPET ,,,01/09/21,
KAMAREDDY,MADNOOR ,MADNOOR ,,,01/09/21,
KAMAREDDY,MADNOOR ,RUSEGAON,,,01/09/21,
KAMAREDDY,NAGIREDDYPET ,WADALPARTHY ,,,01/09/21,
KAMAREDDY,NASRULLABAD ,BOMMADEVPALLY ,,,01/09/21,
KAMAREDDY,NASRULLABAD ,BOPPASPALLY ,,,01/09/21,
KAMAREDDY,NASRULLABAD ,MIRZAPUR ,,,01/09/21,
KAMAREDDY,NIZAMSAGAR ,BURGUL ,,,01/09/21,
KAMAREDDY,NIZAMSAGAR ,NARVA ,,,01/09/21,
KAMAREDDY,NIZAMSAGAR ,VELGANOOR ,,,01/09/21,
KAMAREDDY,PITLAM ,CHILLARGI ,,,01/09/21,
KAMAREDDY,PITLAM ,GODMAGAON ,,,01/09/21,
KAMAREDDY,PITLAM ,KURTHI / RAMPUR,,,01/09/21,
KAMAREDDY,PITLAM ,NAGAMPALLY ,,,01/09/21,
KAMAREDDY,PITLAM ,PITLAM ,,,01/09/21,
KAMAREDDY,RAJAMPET ,SIDDAPOOR ,,,01/09/21,
KAMAREDDY,RAMAREDDY ,DEVANPALLE ,,,01/09/21,
KAMAREDDY,SADHASHIVNAGAR ,PADMAJI WADA ,,,01/09/21,
KAMAREDDY,SADHASHIVNAGAR ,UTNOOR ,,,01/09/21,
KAMAREDDY,TADWAI ,KANKAL,,,01/09/21,
KAMAREDDY,YELLAREDDY ,THIMMAREDDY ,,,01/09/21,
KAMAREDDY,YELLAREDDY ,YELLAREDDY ,,,01/09/21,
KARIMNAGAR,Chigurumamidi,Bommanapalli,18.212599,79.230099,01/09/21,
KARIMNAGAR,Chigurumamidi,Chigurumamidi,18.23625,79.201111,01/09/21,1.28
KARIMNAGAR,Chigurumamidi,Ramancha,,,01/09/21,2.15
KARIMNAGAR,Choppadandi,Rukmapur,18.5334,79.1461,01/09/21,6.96
KARIMNAGAR,Ellandakunta ,Illanthukunta ,,,01/09/21,0.9
KARIMNAGAR,Gangadhara,Burugupally,18.638599,79.0333,01/09/21,5.1
KARIMNAGAR,Gangadhara,Gangadhara,18.579444,79.008888,01/09/21,7.46
KARIMNAGAR,Ganneruvaram,Mylaram,18.3692,79.0731,01/09/21,2.9
KARIMNAGAR,Huzurabad,Huzurabad,18.500305,79.144638,01/09/21,0.56
KARIMNAGAR,Jammikunta,Vavilala,18.3963,79.5529,01/09/21,2.2
KARIMNAGAR,Karimnagar,Nagnur,18.500305,79.144638,01/09/21,1.53
KARIMNAGAR,Karimnagar,Karimnagar,18.436111,79.128333,01/09/21,1.05
KARIMNAGAR,Keshavpatnam,Thadikal,,,01/09/21,2.9
KARIMNAGAR,Manakondur,Laxmipur,18.446611,79.285194,01/09/21,0.46
KARIMNAGAR,Ramadugu,Gundi,18.618833,79.087249,01/09/21,1.92
KARIMNAGAR,Saidapur,Saidapur,18.2148,79.305174,01/09/21,0.8
KARIMNAGAR,Thimmapur,Alugunur,,,01/09/21,2.05
KARIMNAGAR,Thimmapur,Nedunur,18.3117,79.1383,01/09/21,3.17
KARIMNAGAR,Veenavanka,Veenavanka,18.346111,79.420555,01/09/21,2.38
KHAMMAM,Bonakal,Mustikunta,17.040809,80.223141,01/09/21,0.46
KHAMMAM,Bonakal,Pedabeeravalli,17.05097222,80.30377778,01/09/21,0.32
KHAMMAM,Chintakani,Pandillapalli,17.14880556,80.17716667,01/09/21,0.75
KHAMMAM,Enkoor,Enkoor,17.32641667,80.44434167,01/09/21,1.89
KHAMMAM,Enkoor,Timmaraopeta,17.37421944,80.3667,01/09/21,0.3
KHAMMAM,Kallur,Kallur,17.209999,80.5467,01/09/21,0.91
KHAMMAM,Kamepalli,Kothalingala,17.429453,80.237801,01/09/21,1.4
KHAMMAM,Kamepalli,Ootkuru,17.45961111,80.29536111,01/09/21,3.03
KHAMMAM,Khammam (R ),Theerthala,,,01/09/21,0.32
KHAMMAM,Khammam (R ),M.V.Palem,17.2967,80.0969,01/09/21,2.02
KHAMMAM,Khammam(U),Khammam I,17.2333,80.1333,01/09/21,0.63
KHAMMAM,Khammam(U),Khammam-II,17.2525,80.143599,01/09/21,0.05
KHAMMAM,Konijerla,Gubbagurthi,17.28016667,80.36358333,01/09/21,0.14
KHAMMAM,Konijerla,Konijerla,17.2211,80.290799,01/09/21,0.85
KHAMMAM,Kusumanchi,Jakkapally,17.14038056,79.96790278,01/09/21,1.08
KHAMMAM,Kusumanchi,Kusumanchi,17.2208,79.958299,01/09/21,4.72
KHAMMAM,Madhira,Madhira,16.93955556,80.3685,01/09/21,6.25
KHAMMAM,Madhira,Nidhanapuram,16.92044444,80.41705556,01/09/21,4.1
KHAMMAM,Mudigonda,Banapuram,17.06283889,80.12111111,01/09/21,0.29
KHAMMAM,Mudigonda,Mudigonda,17.187499,80.0986,01/09/21,0.8
KHAMMAM,Nelakondapalli,Bodulabanda,17.0930556,80.0160833,01/09/21,0.26
KHAMMAM,Nelakondapalli,Buddaram,17.01656944,80.05926111,01/09/21,1.56
KHAMMAM,Penuballi,Lankapalli,17.20305556,80.73527778,01/09/21,11.15
KHAMMAM,Penuballi,Lingagudem,17.203055,80.735277,01/09/21,
KHAMMAM,Penuballi,Penuballi,17.2135,80.6656111,01/09/21,1.36
KHAMMAM,Penuballi,Tallapenta,,,01/09/21,3.66
KHAMMAM,Raghundhapalem,Erlapudi,17.32465,80.27065,01/09/21,1.41
KHAMMAM,Sathupalli,Cherukupalli,17.25627778,80.77747222,01/09/21,1.37
KHAMMAM,Sathupalli,Prakashnagar,17.194199,80.894199,01/09/21,32.49
KHAMMAM,Singareni,Madharam,17.53863889,80.22588889,01/09/21,0.18
KHAMMAM,Thallada,Anjanapuram,17.2147,80.4625,01/09/21,0.53
KHAMMAM,Thallada,Laxmipuram,17.16438056,80.49443889,01/09/21,0.76
KHAMMAM,Thirumalayapalem,Kakaravai,17.30661111,79.83988889,01/09/21,0.77
KHAMMAM,Thirumalayapalem,Tippareddigudem,17.37288889,79.98063889,01/09/21,0.75
KHAMMAM,Thirumalayapalem,Bachode,17.372877,79.980619,01/09/21,0.88
KHAMMAM,Thirumalayapalem,Tirumalayapalem,17.2997,79.900599,01/09/21,0.75
KHAMMAM,Vemsur,Vemsur,17.144199,80.805,01/09/21,0.92
KHAMMAM,Vemsur,Kallurigudem,17.11036111,80.74994444,01/09/21,5.75
KHAMMAM,Vemsur,Kandukuru,17.07472222,80.83725,01/09/21,3.45
KHAMMAM,Wyra,Siripuram,17.16046944,80.40075833,01/09/21,0.78
