district,mandal,village,lat,long,date,value
BHUPALPALLY,Regonda,Regonda,79.78,18.24,01/02/23,4.73
BHUPALPALLY,Tekumatla,Ramakrishnapuram,79.63,18.42,01/02/23,4.54
HYDERABAD,Ammerpet,"DIRECTOR WOMEN AND CHILD WELFARE, YOUSUFGUDA",78.45,17.45,01/02/23,
HYDERABAD,Ammerpet,S.R.Nagar,78.44,17.44,01/02/23,21.49
HYDERABAD,Ammerpet,"STDC Chest Hospital, Erragadda",78.43,17.45,01/02/23,17.16
HYDERABAD,Asifnagar,"Govt. Polytechnic, Masab Tank.",78.45,17.38,01/02/23,7.34
HYDERABAD,Asifnagar,Himayanagar,78.45,17.4,01/02/23,3.03
HYDERABAD,Asifnagar,Kulsanapur,78.44,17.37,01/02/23,6.45
HYDERABAD,Bandlaguda,Chandraingutta,78.48,17.33,01/02/23,14.53
HYDERABAD,Bandlaguda,Bahadurpura,78.46,17.35,01/02/23,2.41
HYDERABAD,Charminar,Darul Shifa,78.49,17.38,01/02/23,7.46
HYDERABAD,Himayatnagar,"Fever Hospital, Nallakunta",78.48,17.41,01/02/23,6.14
HYDERABAD,Himayatnagar,Indira Park,78.5,17.4,01/02/23,3.29
HYDERABAD,Khairatabad,"CME premises, Chinthalbasti",78.45,17.43,01/02/23,8.04
HYDERABAD,Khairatabad,"CME premises, Chinthalbasti",78.45,17.43,01/02/23,8.15
HYDERABAD,Khairatabad,Khairathabad,78.46,17.41,01/02/23,
HYDERABAD,Khairatabad,T.S..Secretariat,78.47,17.41,01/02/23,
HYDERABAD,Maredpally,"Govt.Jr.College,West Maredpally",78.51,17.43,01/02/23,6.52
HYDERABAD,Maredpally,Maredpally(s),78.51,17.44,01/02/23,12.65
HYDERABAD,Musheerabad,Musheerabad,78.51,17.42,01/02/23,7.36
HYDERABAD,Nampally,Nampally,78.47,17.39,01/02/23,4.4
HYDERABAD,Saidabad,Juvinile home,78.51,17.36,01/02/23,5.66
HYDERABAD,Secunderabad,"Sanjeevaiah Park, Hussian Sagar.",78.48,17.44,01/02/23,3.69
HYDERABAD,Shaikpet,Shaikpet,78.45,17.42,01/02/23,
HYDERABAD,Shaikpet,"Vengal Rao Park, Srinagar colony",78.42,17.41,01/02/23,4.02
HYDERABAD,Tirumalgiri,"NIMH,Hasmathpet",78.49,17.46,01/02/23,9.75
JAGITYAL,Beerpur,Kandlapalle,78.96,19.03,01/02/23,3.23
JAGITYAL,Dharmapuri,Dharmapuri,79.1,18.95,01/02/23,5.55
JAGITYAL,Dharmapuri,Jaina,79.08,19.01,01/02/23,6.98
JAGITYAL,Gollapalle,Gollapalli,79.05,18.79,01/02/23,4.1
JAGITYAL,Ibrahimpatnam,Ibrahimpatnam,78.58,18.9,01/02/23,2.71
JAGITYAL,Jagtial,Jagityal,78.85,18.83,01/02/23,7.05
JAGITYAL,Jagityal_Rural,Morapally,78.89,18.79,01/02/23,2.65
JAGITYAL,Kathlapur,Kathalapur,78.69,18.75,01/02/23,2.15
JAGITYAL,Kodimial,Chepial,78.94,18.62,01/02/23,8.41
JAGITYAL,Koratla,Ilapur,78.7,18.86,01/02/23,8.63
JAGITYAL,Koratla,Korutla,78.71,18.82,01/02/23,8.71
JAGITYAL,Mallapur,Mallapur,78.71,18.96,01/02/23,6.39
JAGITYAL,Mallapur,VV Raopet,78.77,18.99,01/02/23,7.03
JAGITYAL,Malial,Nukapalli,78.92,18.71,01/02/23,5.65
JAGITYAL,Medipalle,Desaipet,78.45427,18.42,01/02/23,2.68
JAGITYAL,Medipalle,Katlakunta,78.81,18.84,01/02/23,3.24
JAGITYAL,Medipalle,Rangapur,78.79,18.76,01/02/23,4.85
JAGITYAL,Metpalle,Metpalli,78.62,18.85,01/02/23,
JAGITYAL,Metpalle,Atmakur,78.62,18.75,01/02/23,9.2
JAGITYAL,Metpalle,Bandalingapur,78.59,18.83,01/02/23,8.38
JAGITYAL,Metpalle,Metla Chittapur,78.59,18.78,01/02/23,2.56
JAGITYAL,Pegadapalle,Pegadapalli,79.06,18.71,01/02/23,4.2
JAGITYAL,Raikal,Bornapally,78.82,19.03,01/02/23,4.85
JAGITYAL,Raikal,Itikyal,78.76,18.92,01/02/23,2.9
JAGITYAL,Raikal,Raikal,78.8,18.91,01/02/23,0.6
JAGITYAL,Raikal,Vodde lingapur,78.84,18.96,01/02/23,1.1
JAGITYAL,Sarangapur,Rachapalli,78.93,18.93,01/02/23,4.8
JAGITYAL,Sarangapur,Sarangapur,78.96,18.93,01/02/23,5.45
JAGITYAL,Velgatoor,Chegyam,79.27,18.81,01/02/23,2.9
JAGITYAL,Velgatoor,Stambampally,79.16,18.86,01/02/23,1.55
JAGITYAL,Velgatoor,Velgatur,79.17,18.84,01/02/23,4.5
JANGAON,Bachannapeta,Bachannapet,79.04,17.79,01/02/23,5.94
JANGAON,Bachannapeta,Padamati Keshapur,78.94,17.84,01/02/23,8
JANGAON,Chilpur,Kistajigudem,79.3,17.88,01/02/23,7.63
JANGAON,Chilpur,Malkapur,79.31,17.93,01/02/23,9.5
JANGAON,Devaruppala,Devaruppula,79.36,17.54,01/02/23,1.76
JANGAON,Devaruppala,Singarajupalli,79.27,17.59,01/02/23,4.55
JANGAON,Ganpur_stn,Chagal,79.36,17.84,01/02/23,10.58
JANGAON,Ganpur_stn,Namiligonda,79.4,17.83,01/02/23,1.72
JANGAON,Jangaon,Jangaon,79.15,17.7,01/02/23,3.81
JANGAON,Jangaon,Siddanki,79.1,17.77,01/02/23,8.9
JANGAON,Kodakandla,Kodakandla,79.51,17.53,01/02/23,7.88
JANGAON,Lingalaghanpur,Jeedikal,79.16,17.61,01/02/23,5.4
JANGAON,Lingalaghanpur,Lingala ghanpur,79.2,17.66,01/02/23,6.16
JANGAON,Lingalaghanpur,Vadicherla,79.24,17.66,01/02/23,1.53
JANGAON,Narmetta,Machupahad,79.22,17.87,01/02/23,10.1
JANGAON,Narmetta,Veldanda,79.12,17.86,01/02/23,6.05
JANGAON,Palakurthi,Gudur,79.41,17.74,01/02/23,3.8
JANGAON,Palakurthi,Palakurthi,79.42,17.67,01/02/23,7.6
JANGAON,Raghunathpalle,Ibrahimpur,79.23,17.76,01/02/23,15.65
JANGAON,Raghunathpalle,Nidigonda,79.23,17.73,01/02/23,3.86
JANGAON,Raghunathpalle,Raghunadhapalli,79.26,17.76,01/02/23,9.29
JANGAON,Tharigoppula,Tarigopulla,79.18,17.94,01/02/23,5.8
JANGAON,Zaffergadh,Kunur,79.48,17.85,01/02/23,14.14
JANGAON,Zaffergadh,Zafergad,79.49,17.77,01/02/23,6.64
JOGULAMBA(GADWAL),Alampur,Alampur,78.12,15.9,01/02/23,2.59
JOGULAMBA(GADWAL),Dharur,Dharoor,77.68,16.22,01/02/23,5.79
JOGULAMBA(GADWAL),Dharur,Neelahally,77.64,16.27,01/02/23,6.78
JOGULAMBA(GADWAL),Gadwal,Gadwal,77.8,16.23,01/02/23,1.69
JOGULAMBA(GADWAL),Ghattu,Allor,77.63,16.18,01/02/23,6.96
JOGULAMBA(GADWAL),Ghattu,Gattu,77.58,16.13,01/02/23,1.76
JOGULAMBA(GADWAL),Ghattu,Induvasi,77.52,16.04,01/02/23,2.88
JOGULAMBA(GADWAL),Aiza,Eklaspur,77.65,16.05,01/02/23,2.65
JOGULAMBA(GADWAL),Aiza,Ieeza,77.67,16.02,01/02/23,8.29
JOGULAMBA(GADWAL),Itikyal,Kodandapur,77.57,16.25,01/02/23,10.27
JOGULAMBA(GADWAL),Kaloor_Timmanadoddi,Kondapur,77.83,16.07,01/02/23,4.62
JOGULAMBA(GADWAL),Kaloor_Timmanadoddi,Kuchinerla,77.53,16.18,01/02/23,1.89
JOGULAMBA(GADWAL),Maldakal,Maldakal,77.69,16.13,01/02/23,2.08
JOGULAMBA(GADWAL),Manopad,Manopad,77.95,15.97,01/02/23,3.54
JOGULAMBA(GADWAL),Undavelli,Pullur,78.01,15.92,01/02/23,19.28
JOGULAMBA(GADWAL),Undavelli,Undavally,78.04,15.93,01/02/23,4.3
JOGULAMBA(GADWAL),Waddepalle,Santhinagar,77.84,15.94,01/02/23,1.06
KAMAREDDY,Banswada,Bansawada,77.88,18.39,01/02/23,6.31
KAMAREDDY,Banswada,Budimi,77.89,18.34,01/02/23,2.69
KAMAREDDY,Bhiknur,Bhiknoor,78.4,18.2,01/02/23,3.54
KAMAREDDY,Bhiknur,Issannapally,78.48,18.14,01/02/23,5.87
KAMAREDDY,Bhiknur,P.D.Mallareddy,78.45,18.17,01/02/23,20.63
KAMAREDDY,Bibipet,Bibipet,78.52,18.21,01/02/23,11.89
KAMAREDDY,Bichkunda,Pulkal,77.77,18.4,01/02/23,3.08
KAMAREDDY,Birkoor,Birkur,77.8,18.47,01/02/23,11.02
KAMAREDDY,Domakonda,Domakonda,78.44,18.25,01/02/23,13.34
KAMAREDDY,Gandhari,Gandhari,78.11,18.4,01/02/23,16.19
KAMAREDDY,Gandhari,Ramlaxmanpally,78.13,18.32,01/02/23,16.61
KAMAREDDY,Gandhari,Sarvapoor,77.99,18.36,01/02/23,14.85
KAMAREDDY,Jukkal,Jukkal,77.6,18.36,01/02/23,3.22
KAMAREDDY,Jukkal,Savargao,77.65,18.32,01/02/23,3.29
KAMAREDDY,Kamareddy,Adloor,78.34,18.34,01/02/23,12.44
KAMAREDDY,Kamareddy,Narasannapally,78.36,18.27,01/02/23,13.27
KAMAREDDY,Lingampet,Bhavanipet,78.06,18.28,01/02/23,11.6
KAMAREDDY,Lingampet,Khannapur,78.16,18.19,01/02/23,16.39
KAMAREDDY,Lingampet,Mothe,78.17,18.31,01/02/23,14.96
KAMAREDDY,Machareddy,Machareddy,78.49,18.33,01/02/23,6.92
KAMAREDDY,Madnur,Menoor,77.65,18.48,01/02/23,8.56
KAMAREDDY,Madnur,SOMUR,77.6,18.42,01/02/23,5.15
KAMAREDDY,Naga_Reddipet,Banjara Thanda,78.08,18.14,01/02/23,22.04
KAMAREDDY,Naga_Reddipet,Malthummeda,78.14,18.11,01/02/23,8.93
KAMAREDDY,Naga_Reddipet,Nasurullabad,77.87,18.47,01/02/23,3.28
KAMAREDDY,Nizamsagar,Achampet,77.93,18.21,01/02/23,7.13
KAMAREDDY,Nizamsagar,Mohammadnagar,77.91,18.29,01/02/23,1.83
KAMAREDDY,Pedda Kodapgal,Shanthapur,77.73,18.33,01/02/23,5.64
KAMAREDDY,Pedda Kodapgal,Maddela Cheruvu,77.85,18.35,01/02/23,11.35
